DefID	Explicit	PackageList	Name
2339	0	CraftComponent_Iron	;Dusky Attercop(implied)
2503	0	CraftComponent_Iron	;Magmental
2504	0	CraftComponent_Iron	;Magmental
2579	0	CraftComponent_Iron	;Warpig Brewmaster
2580	0	CraftComponent_Iron	;Warpig Brewmaster
2688	0	CraftComponent_Iron	;Carver(implied)
2688	0	CraftComponent_Iron	;Carver(implied)
2689	0	CraftComponent_Iron	;Carver(implied)
2689	0	CraftComponent_Iron	;Carver(implied)
2690	0	CraftComponent_Iron	;Flamekeeper(implied)
2692	0	CraftComponent_Iron	;Shaman(implied)
2693	0	CraftComponent_Iron	;Warrior(implied)
2693	0	CraftComponent_Iron	;Warrior(implied)
2694	0	CraftComponent_Iron	;Warrior(implied)
2694	0	CraftComponent_Iron	;Warrior(implied)
2950	0	CraftComponent_Iron	;Cultist*
2959	0	CraftComponent_Iron	;Oglan Ironhead*
3117	0	CraftComponent_Iron	;Warpig Brewmaster(implied)
3117	0	CraftComponent_Iron	;Warpig Brewmaster(implied)
352	0	CraftComponent_LightHide	;Rumblegrowl Bear
352	0	CraftComponent_LightHide	;Rumblegrowl Bear*
353	0	CraftComponent_LightHide	;Rumblegrowl Bear
353	0	CraftComponent_LightHide	;Rumblegrowl Bear*
355	0	CraftComponent_LightHide	;Pricklepeal Hedgehog
356	0	CraftComponent_LightHide	;Pricklepeal Hedgehog
357	0	CraftComponent_LightHide	;Pikepeal Hedgehog
358	0	CraftComponent_LightHide	;Bolt Horn Deer
359	0	CraftComponent_LightHide	;Bolt Horn Deer
364	0	CraftComponent_LightHide	;Scarespire Unikorn*
376	0	CraftComponent_LightHide	;Blightbiter Spibear(implied)
376	0	CraftComponent_LightHide	;Blightbiter Spibear(implied)
431	0	CraftComponent_LightHide	;Cindersnarl Wolf
433	0	CraftComponent_LightHide	;Blisterbite Wolf
531	0	CraftComponent_LightHide	;Rhineswine
539	0	CraftComponent_LightHide	;Frostkeeper*
544	0	CraftComponent_LightHide	;Rhineswine
633	0	CraftComponent_LightHide	;Heartwood Doomhound
634	0	CraftComponent_LightHide	;Heartwood Doomhound
1734	0	CraftComponent_LightHide	;Ironskin Slasher
1735	0	CraftComponent_LightHide	;Ironskin Slasher
1739	0	CraftComponent_LightHide	;Spite-Stag
1740	0	CraftComponent_LightHide	;Spite-Stag
1762	0	CraftComponent_LightHide	;Swampside Bloodfiend
1763	0	CraftComponent_LightHide	;Swampside Bloodfiend
1834	0	CraftComponent_LightHide	;Bone Knight*
1837	0	CraftComponent_LightHide	;Swampmage*
2143	0	CraftComponent_LightHide	;Pikepeal Hedgehog
2172	0	CraftComponent_LightHide	;Bloodquill Hedgehog
2173	0	CraftComponent_LightHide	;Bloodquill Hedgehog
2183	0	CraftComponent_LightHide	;Dreamfly
2184	0	CraftComponent_LightHide	;Dreamfly
2265	0	CraftComponent_LightHide	;Fowl Biter
2266	0	CraftComponent_LightHide	;Fowl Biter
2267	0	CraftComponent_LightHide	;Flamewing*
2268	0	CraftComponent_LightHide	;Flamewing(implied)
2268	0	CraftComponent_LightHide	;Flamewing(implied)
2301	0	CraftComponent_LightHide	;Hulkhog*
2302	0	CraftComponent_LightHide	;Hulkhog(implied)
2330	0	CraftComponent_LightHide	;Spiked Croaker
2331	0	CraftComponent_LightHide	;Spiked Croaker
2334	0	CraftComponent_LightHide	;Shellback Slider
2335	0	CraftComponent_LightHide	;Shellback Slider
2686	0	CraftComponent_LightHide	;Blightbiter Spibear*
2691	0	CraftComponent_LightHide	;Frostkeeper(implied)
734	0	CraftComponent_MysticOre	;Anubian Operative*
735	0	CraftComponent_MysticOre	;Anubian Deck Hand
750	0	CraftComponent_MysticOre	;Lucid Crystalcreeper(implied)
751	0	CraftComponent_MysticOre	;Lucid Crystalcreeper*
754	0	CraftComponent_MysticOre	;Quackatrice(implied)
755	0	CraftComponent_MysticOre	;Quackatrice*
865	0	CraftComponent_MysticOre	;Slinkfeather
921	0	CraftComponent_MysticOre	;Rotted Timberfiend
922	0	CraftComponent_MysticOre	;Rotted Timberfiend
923	0	CraftComponent_MysticOre	;Rotted Timberfiend
924	0	CraftComponent_MysticOre	;Rootrot Shroomie
925	0	CraftComponent_MysticOre	;Rootrot Shroomie
926	0	CraftComponent_MysticOre	;Rootrot Shroomie
947	0	CraftComponent_MysticOre	;Soulrot Shroomie
948	0	CraftComponent_MysticOre	;Soulrot Shroomie
950	0	CraftComponent_MysticOre	;Stump Slayer
950	0	CraftComponent_MysticOre	;Stump Slayer*
951	0	CraftComponent_MysticOre	;Stump Slayer
951	0	CraftComponent_MysticOre	;Stump Slayer*
1119	0	CraftComponent_MysticOre	;Black Shroomling Spore Cropper
1128	0	CraftComponent_MysticOre	;Cabalist*
1169	0	CraftComponent_MysticOre	;Fateweaver Broodling(implied)
1169	0	CraftComponent_MysticOre	;Fateweaver Broodling(implied)
1472	0	CraftComponent_MysticOre	;Pinface Prickler
1473	0	CraftComponent_MysticOre	;Dustspinner
1932	0	CraftComponent_MysticOre	;Frostbound Marid Chanter
2542	0	CraftComponent_MysticOre	;Fateweaver Broodling*
2661	0	CraftComponent_MysticOre	;Cavern Crawler
2662	0	CraftComponent_MysticOre	;Cavern Crawler
2663	0	CraftComponent_MysticOre	;Cavern Crawler
6	0	CraftComponent_PolishedStone	;Acolyte
12	0	CraftComponent_PolishedStone	;Convert
14	0	CraftComponent_PolishedStone	;Convert(implied)
17	0	CraftComponent_PolishedStone	;Moon Dancer
18	0	CraftComponent_PolishedStone	;Moon Dancer
26	0	CraftComponent_PolishedStone	;Seer
84	0	CraftComponent_PolishedStone	;Thrall
86	0	CraftComponent_PolishedStone	;Helot
101	0	CraftComponent_PolishedStone	;Coldstorm Stormcaller
102	0	CraftComponent_PolishedStone	;Coldstorm Stormcaller
232	0	CraftComponent_PolishedStone	;Duelist
282	0	CraftComponent_PolishedStone	;Templar
283	0	CraftComponent_PolishedStone	;Dweamorist
284	0	CraftComponent_PolishedStone	;Templar
285	0	CraftComponent_PolishedStone	;Dweamorist
287	0	CraftComponent_PolishedStone	;Briarbearer
292	0	CraftComponent_PolishedStone	;Ritualist
293	0	CraftComponent_PolishedStone	;Risen Bones(implied)
294	0	CraftComponent_PolishedStone	;Bone Thrall
296	0	CraftComponent_PolishedStone	;Ritualist
300	0	CraftComponent_PolishedStone	;Bone Thrall
302	0	CraftComponent_PolishedStone	;Risen Bones
317	0	CraftComponent_PolishedStone	;Hardcover Wyrm(implied)
318	0	CraftComponent_PolishedStone	;Tome Wyrm
319	0	CraftComponent_PolishedStone	;Possessed Monk
320	0	CraftComponent_PolishedStone	;Diabolical Abbot
387	0	CraftComponent_PolishedStone	;Spindleshroom Toad
388	0	CraftComponent_PolishedStone	;Spindleshroom Toad
1581	0	CraftComponent_PolishedStone	;Gearloose Clockwork
1582	0	CraftComponent_PolishedStone	;Gearloose Clockwork(implied)
1625	0	CraftComponent_PolishedStone	;Meadow Muncher
1626	0	CraftComponent_PolishedStone	;Meadow Muncher
1638	0	CraftComponent_PolishedStone	;Pond-sprite*
1692	0	CraftComponent_PolishedStone	;Ruffian
1693	0	CraftComponent_PolishedStone	;Ruffian
1696	0	CraftComponent_PolishedStone	;Charlatan
1698	0	CraftComponent_PolishedStone	;Goon
1699	0	CraftComponent_PolishedStone	;Goon
1702	0	CraftComponent_PolishedStone	;Scoundrel
1882	0	CraftComponent_PolishedStone	;Scoundrel
1884	0	CraftComponent_PolishedStone	;Siren
1891	0	CraftComponent_PolishedStone	;Seer
2411	0	CraftComponent_PolishedStone	;Disciple(implied)
2412	0	CraftComponent_PolishedStone	;Disciple
2413	0	CraftComponent_PolishedStone	;Fanatic
2414	0	CraftComponent_PolishedStone	;Fanatic
2416	0	CraftComponent_PolishedStone	;Sage(implied)
2419	0	CraftComponent_PolishedStone	;Alchemist(implied)
2420	0	CraftComponent_PolishedStone	;Alchemist
2422	0	CraftComponent_PolishedStone	;Field Alchemist
2427	0	CraftComponent_PolishedStone	;Sparkwing(implied)
2428	0	CraftComponent_PolishedStone	;Sparkwing
2440	0	CraftComponent_PolishedStone	;Henge Slug(implied)
2441	0	CraftComponent_PolishedStone	;Henge Slug
2442	0	CraftComponent_PolishedStone	;Possessed Monk
2443	0	CraftComponent_PolishedStone	;Hardcover Wyrm
2444	0	CraftComponent_PolishedStone	;Ancient Abbot
2445	0	CraftComponent_PolishedStone	;Ancient Abbot
2446	0	CraftComponent_PolishedStone	;Zombie Monk
2447	0	CraftComponent_PolishedStone	;Zombie Monk
2544	0	CraftComponent_PolishedStone	;Sage
2545	0	CraftComponent_PolishedStone	;Sage(implied)
6	0	CraftComponent_RawIron	;Acolyte
12	0	CraftComponent_RawIron	;Convert
14	0	CraftComponent_RawIron	;Convert
19	0	CraftComponent_RawIron	;Raised Soul
20	0	CraftComponent_RawIron	;Raised Soul
21	0	CraftComponent_RawIron	;Jengal Narglor
283	0	CraftComponent_RawIron	;Dweamorist
285	0	CraftComponent_RawIron	;Dweamorist
286	0	CraftComponent_RawIron	;Oracle
287	0	CraftComponent_RawIron	;Briarbearer
292	0	CraftComponent_RawIron	;Ritualist
296	0	CraftComponent_RawIron	;Ritualist
303	0	CraftComponent_RawIron	;High Ritualist
320	0	CraftComponent_RawIron	;Diabolical Abbot
367	0	CraftComponent_RawIron	;Thunderheel Goliath
368	0	CraftComponent_RawIron	;Thunderheel Goliath
1694	0	CraftComponent_RawIron	;Soothsayer
1698	0	CraftComponent_RawIron	;Goon
1699	0	CraftComponent_RawIron	;Goon
1701	0	CraftComponent_RawIron	;Magician
1702	0	CraftComponent_RawIron	;Scoundrel(implied)
1725	0	CraftComponent_RawIron	;Jester Jumptail
1773	0	CraftComponent_RawIron	;Grohlum
1882	0	CraftComponent_RawIron	;Scoundrel
1884	0	CraftComponent_RawIron	;Siren
1885	0	CraftComponent_RawIron	;Elindra Shale
2411	0	CraftComponent_RawIron	;Disciple
2412	0	CraftComponent_RawIron	;Disciple
2413	0	CraftComponent_RawIron	;Fanatic
2414	0	CraftComponent_RawIron	;Fanatic
2416	0	CraftComponent_RawIron	;Sage(implied)
2419	0	CraftComponent_RawIron	;Alchemist
2420	0	CraftComponent_RawIron	;Alchemist
2422	0	CraftComponent_RawIron	;Field Alchemist
2430	0	CraftComponent_RawIron	;Templar Squire
2431	0	CraftComponent_RawIron	;Skull Charmer(implied)
2432	0	CraftComponent_RawIron	;Skull Charmer
2446	0	CraftComponent_RawIron	;Zombie Monk(implied)
2447	0	CraftComponent_RawIron	;Zombie Monk
2461	0	CraftComponent_RawIron	;Kareth the Creator
2544	0	CraftComponent_RawIron	;Sage(implied)
2545	0	CraftComponent_RawIron	;Sage
90	0	CraftComponent_RoughGem	;Waterlogged Skeleton*
91	0	CraftComponent_RoughGem	;Drowned Zombie
92	0	CraftComponent_RoughGem	;Drowned Zombie
350	0	CraftComponent_RoughGem	;Taiga Wolf(implied)
351	0	CraftComponent_RoughGem	;Taiga Wolf*
376	0	CraftComponent_RoughGem	;Blightbiter Spibear*
386	0	CraftComponent_RoughGem	;Rolling Thunder Bear*
387	0	CraftComponent_RoughGem	;Spindleshroom Toad
388	0	CraftComponent_RoughGem	;Spindleshroom Toad
389	0	CraftComponent_RoughGem	;Spikeshroom Toad
393	0	CraftComponent_RoughGem	;Stalker
410	0	CraftComponent_RoughGem	;Highland Roc*
416	0	CraftComponent_RoughGem	;Seer
417	0	CraftComponent_RoughGem	;Outcast Brigand
418	0	CraftComponent_RoughGem	;Outcast Brigand
419	0	CraftComponent_RoughGem	;Outcast Lackey
420	0	CraftComponent_RoughGem	;Outcast Diabolist
421	0	CraftComponent_RoughGem	;Outcast Diabolist
430	0	CraftComponent_RoughGem	;Ashpaw Wolf*
472	0	CraftComponent_RoughGem	;Warpig Barleymancer
509	0	CraftComponent_RoughGem	;Knife Twirler
510	0	CraftComponent_RoughGem	;Knife Twirler
514	0	CraftComponent_RoughGem	;Colossal Crustacean
516	0	CraftComponent_RoughGem	;Colossal Crustacean
517	0	CraftComponent_RoughGem	;Scavenger Crab
518	0	CraftComponent_RoughGem	;Scavenger Crab
537	0	CraftComponent_RoughGem	;Carver
538	0	CraftComponent_RoughGem	;Carver
539	0	CraftComponent_RoughGem	;Frostkeeper
553	0	CraftComponent_RoughGem	;Flamekeeper
553	0	CraftComponent_RoughGem	;Flamekeeper*
554	0	CraftComponent_RoughGem	;Warrior
554	0	CraftComponent_RoughGem	;Warrior*
555	0	CraftComponent_RoughGem	;Warrior
556	0	CraftComponent_RoughGem	;Shaman
559	0	CraftComponent_RoughGem	;Rhinehag
560	0	CraftComponent_RoughGem	;Rhinehag
570	0	CraftComponent_RoughGem	;Slagstone Elemental
570	0	CraftComponent_RoughGem	;Slagstone Elemental*
571	0	CraftComponent_RoughGem	;Slagstone Elemental
581	0	CraftComponent_RoughGem	;Loyalist
582	0	CraftComponent_RoughGem	;Loyalist
583	0	CraftComponent_RoughGem	;Fanatic
584	0	CraftComponent_RoughGem	;Fanatic
587	0	CraftComponent_RoughGem	;Fanatic
588	0	CraftComponent_RoughGem	;Fanatic
621	0	CraftComponent_RoughGem	;Rotted Arboreal
683	0	CraftComponent_RoughGem	;Watchful Deathgazer
684	0	CraftComponent_RoughGem	;Watchful Deathgazer
803	0	CraftComponent_RoughGem	;Ruins Watcher
804	0	CraftComponent_RoughGem	;Ruins Watcher
1033	0	CraftComponent_RoughGem	;Rotbreath Scout
1583	0	CraftComponent_RoughGem	;Footloose Footnote(implied)
1584	0	CraftComponent_RoughGem	;Footloose Footnote*
1589	0	CraftComponent_RoughGem	;Giant Darkhare(implied)
1590	0	CraftComponent_RoughGem	;Giant Darkhare*
1837	0	CraftComponent_RoughGem	;Swampmage*
1862	0	CraftComponent_RoughGem	;Enthralled Deputy
1863	0	CraftComponent_RoughGem	;Enthralled Deputy
2160	0	CraftComponent_RoughGem	;Deathstone Goliath
2177	0	CraftComponent_RoughGem	;Quickcap Shroomie*
2265	0	CraftComponent_RoughGem	;Fowl Biter(implied)
2266	0	CraftComponent_RoughGem	;Fowl Biter*
2276	0	CraftComponent_RoughGem	;Sea Charmer*
2277	0	CraftComponent_RoughGem	;Beach Brute
2301	0	CraftComponent_RoughGem	;Hulkhog(implied)
2302	0	CraftComponent_RoughGem	;Hulkhog*
2304	0	CraftComponent_RoughGem	;Mistfang*
2315	0	CraftComponent_RoughGem	;Donk*
2324	0	CraftComponent_RoughGem	;Hazefly
2325	0	CraftComponent_RoughGem	;Hazefly
2333	0	CraftComponent_RoughGem	;Rumble Tromper*
2334	0	CraftComponent_RoughGem	;Shellback Slider*
2335	0	CraftComponent_RoughGem	;Shellback Slider(implied)
2338	0	CraftComponent_RoughGem	;Dusky Attercop(implied)
2339	0	CraftComponent_RoughGem	;Dusky Attercop*
2503	0	CraftComponent_RoughGem	;Magmental
2504	0	CraftComponent_RoughGem	;Magmental
2526	0	CraftComponent_RoughGem	;Cavern Snapper
2527	0	CraftComponent_RoughGem	;Cavern Snapper
2552	0	CraftComponent_RoughGem	;Blightfury Spibear*
2579	0	CraftComponent_RoughGem	;Warpig Brewmaster
2580	0	CraftComponent_RoughGem	;Warpig Brewmaster
2592	0	CraftComponent_RoughGem	;Colossal Crustacean
2686	0	CraftComponent_RoughGem	;Blightbiter Spibear(implied)
2686	0	CraftComponent_RoughGem	;Blightbiter Spibear(implied)
2688	0	CraftComponent_RoughGem	;Carver
2689	0	CraftComponent_RoughGem	;Carver
2690	0	CraftComponent_RoughGem	;Flamekeeper
2691	0	CraftComponent_RoughGem	;Frostkeeper
2692	0	CraftComponent_RoughGem	;Shaman(implied)
2693	0	CraftComponent_RoughGem	;Warrior(implied)
2693	0	CraftComponent_RoughGem	;Warrior(implied)
2693	0	CraftComponent_RoughGem	;Warrior(implied)
2694	0	CraftComponent_RoughGem	;Warrior
3117	0	CraftComponent_RoughGem	;Warpig Brewmaster
3119	0	CraftComponent_RoughGem	;Warpig Barleymancer
150	0	CraftComponent_RoughHide	;Vespin Drone
151	0	CraftComponent_RoughHide	;Vespin Worker
153	0	CraftComponent_RoughHide	;Vespin Drone
352	0	CraftComponent_RoughHide	;Rumblegrowl Bear
353	0	CraftComponent_RoughHide	;Rumblegrowl Bear
360	0	CraftComponent_RoughHide	;Nettlefang Thumper
361	0	CraftComponent_RoughHide	;Nettlefang Thumper
1618	0	CraftComponent_RoughHide	;Barbhog Gorger
1619	0	CraftComponent_RoughHide	;Barbhog Gorger
1620	0	CraftComponent_RoughHide	;Barbhog Bruiser
1632	0	CraftComponent_RoughHide	;Feral Thumper
1633	0	CraftComponent_RoughHide	;Savage Thumper
1664	0	CraftComponent_RoughHide	;Shadehog
1665	0	CraftComponent_RoughHide	;Shadehog
1673	0	CraftComponent_RoughHide	;Spineback Hoglet
1685	0	CraftComponent_RoughHide	;Fierce Fowlbeast
1686	0	CraftComponent_RoughHide	;Fierce Fowlbeast
1687	0	CraftComponent_RoughHide	;Frenzied Fowlbeast
1711	0	CraftComponent_RoughHide	;Razor-Beak
1712	0	CraftComponent_RoughHide	;Razor-Beak
1736	0	CraftComponent_RoughHide	;Ironskin Pummeler
1737	0	CraftComponent_RoughHide	;Ironskin Pummeler(implied)
1741	0	CraftComponent_RoughHide	;Stout-Stag
1742	0	CraftComponent_RoughHide	;Stout-Stag(implied)
1753	0	CraftComponent_RoughHide	;Ironskin Thrasher
1754	0	CraftComponent_RoughHide	;Ironskin Thrasher
1755	0	CraftComponent_RoughHide	;Ironskin Mauler
1756	0	CraftComponent_RoughHide	;Ironskin Mauler
1758	0	CraftComponent_RoughHide	;Drifting Bogbeast
1759	0	CraftComponent_RoughHide	;Drifting Bogbeast
1859	0	CraftComponent_RoughHide	;Tenacious Tusker
1860	0	CraftComponent_RoughHide	;Tenacious Tusker
1912	0	CraftComponent_RoughHide	;Failed Experiment
1913	0	CraftComponent_RoughHide	;Failed Experiment
2155	0	CraftComponent_RoughHide	;Wild Rocling
2156	0	CraftComponent_RoughHide	;Wild Rocling
736	0	CraftComponent_RoyalCloth	;Anubian Seafarer*
868	0	CraftComponent_RoyalCloth	;Ransacker
869	0	CraftComponent_RoyalCloth	;Ransacker
921	0	CraftComponent_RoyalCloth	;Rotted Timberfiend
922	0	CraftComponent_RoyalCloth	;Rotted Timberfiend
923	0	CraftComponent_RoyalCloth	;Rotted Timberfiend
924	0	CraftComponent_RoyalCloth	;Rootrot Shroomie
925	0	CraftComponent_RoyalCloth	;Rootrot Shroomie
926	0	CraftComponent_RoyalCloth	;Rootrot Shroomie
933	0	CraftComponent_RoyalCloth	;Twistroot Timberfiend
934	0	CraftComponent_RoyalCloth	;Twistroot Timberfiend
938	0	CraftComponent_RoyalCloth	;Bark Splinter*
939	0	CraftComponent_RoyalCloth	;Bark Splinter*
947	0	CraftComponent_RoyalCloth	;Soulrot Shroomie
948	0	CraftComponent_RoyalCloth	;Soulrot Shroomie
950	0	CraftComponent_RoyalCloth	;Stump Slayer
951	0	CraftComponent_RoyalCloth	;Stump Slayer
1076	0	CraftComponent_RoyalCloth	;Baddyr*
1119	0	CraftComponent_RoyalCloth	;Black Shroomling Spore Cropper
1128	0	CraftComponent_RoyalCloth	;Cabalist*
1466	0	CraftComponent_RoyalCloth	;Ambercoast Scuttler(implied)
1468	0	CraftComponent_RoyalCloth	;Ambercoast Scuttler*
1473	0	CraftComponent_RoyalCloth	;Dustspinner
1931	0	CraftComponent_RoyalCloth	;Frostbound Marid Hero
376	0	CraftComponent_SilkenFiber	;Blightbiter Spibear*
386	0	CraftComponent_SilkenFiber	;Rolling Thunder Bear*
389	0	CraftComponent_SilkenFiber	;Spikeshroom Toad*
417	0	CraftComponent_SilkenFiber	;Outcast Brigand
418	0	CraftComponent_SilkenFiber	;Outcast Brigand
420	0	CraftComponent_SilkenFiber	;Outcast Diabolist
421	0	CraftComponent_SilkenFiber	;Outcast Diabolist
504	0	CraftComponent_SilkenFiber	;Deadhand Skeleton*
509	0	CraftComponent_SilkenFiber	;Knife Twirler
510	0	CraftComponent_SilkenFiber	;Knife Twirler
514	0	CraftComponent_SilkenFiber	;Colossal Crustacean(implied)
516	0	CraftComponent_SilkenFiber	;Colossal Crustacean(implied)
536	0	CraftComponent_SilkenFiber	;Warpig Brewslinker
537	0	CraftComponent_SilkenFiber	;Carver
538	0	CraftComponent_SilkenFiber	;Carver
539	0	CraftComponent_SilkenFiber	;Frostkeeper*
550	0	CraftComponent_SilkenFiber	;Warpig Brewslinker
553	0	CraftComponent_SilkenFiber	;Flamekeeper(implied)
554	0	CraftComponent_SilkenFiber	;Warrior
555	0	CraftComponent_SilkenFiber	;Warrior
559	0	CraftComponent_SilkenFiber	;Rhinehag
560	0	CraftComponent_SilkenFiber	;Rhinehag
581	0	CraftComponent_SilkenFiber	;Loyalist
582	0	CraftComponent_SilkenFiber	;Loyalist
627	0	CraftComponent_SilkenFiber	;Black Shroomie Rotbringer
890	0	CraftComponent_SilkenFiber	;Crate of Egyptian Pottery*
1581	0	CraftComponent_SilkenFiber	;Gearloose Clockwork(implied)
1582	0	CraftComponent_SilkenFiber	;Gearloose Clockwork*
1864	0	CraftComponent_SilkenFiber	;Spellbound Deputy
1865	0	CraftComponent_SilkenFiber	;Spellbound Deputy
2265	0	CraftComponent_SilkenFiber	;Fowl Biter*
2266	0	CraftComponent_SilkenFiber	;Fowl Biter(implied)
2276	0	CraftComponent_SilkenFiber	;Sea Charmer
2514	0	CraftComponent_SilkenFiber	;Grove Guardian(implied)
2515	0	CraftComponent_SilkenFiber	;Grove Guardian*
2592	0	CraftComponent_SilkenFiber	;Colossal Crustacean*
2686	0	CraftComponent_SilkenFiber	;Blightbiter Spibear(implied)
2686	0	CraftComponent_SilkenFiber	;Blightbiter Spibear(implied)
2688	0	CraftComponent_SilkenFiber	;Carver
2689	0	CraftComponent_SilkenFiber	;Carver
2690	0	CraftComponent_SilkenFiber	;Flamekeeper
2691	0	CraftComponent_SilkenFiber	;Frostkeeper(implied)
2693	0	CraftComponent_SilkenFiber	;Warrior(implied)
2693	0	CraftComponent_SilkenFiber	;Warrior(implied)
2694	0	CraftComponent_SilkenFiber	;Warrior(implied)
2694	0	CraftComponent_SilkenFiber	;Warrior(implied)
350	0	CraftComponent_SpiteSprig	;Taiga Wolf
351	0	CraftComponent_SpiteSprig	;Taiga Wolf
352	0	CraftComponent_SpiteSprig	;Rumblegrowl Bear
353	0	CraftComponent_SpiteSprig	;Rumblegrowl Bear
357	0	CraftComponent_SpiteSprig	;Pikepeal Hedgehog
358	0	CraftComponent_SpiteSprig	;Bolt Horn Deer
359	0	CraftComponent_SpiteSprig	;Bolt Horn Deer
360	0	CraftComponent_SpiteSprig	;Nettlefang Thumper
361	0	CraftComponent_SpiteSprig	;Nettlefang Thumper
362	0	CraftComponent_SpiteSprig	;Frighthoof Unikorn*
376	0	CraftComponent_SpiteSprig	;Blightbiter Spibear*
385	0	CraftComponent_SpiteSprig	;Blight Timberwolf(implied)
390	0	CraftComponent_SpiteSprig	;Savage Wilderbeastial(implied)
391	0	CraftComponent_SpiteSprig	;Savage Wilderbeastial*
399	0	CraftComponent_SpiteSprig	;Blight Timberwolf
504	0	CraftComponent_SpiteSprig	;Deadhand Skeleton*
509	0	CraftComponent_SpiteSprig	;Knife Twirler(implied)
510	0	CraftComponent_SpiteSprig	;Knife Twirler*
529	0	CraftComponent_SpiteSprig	;Minotortise
530	0	CraftComponent_SpiteSprig	;Minotortise
537	0	CraftComponent_SpiteSprig	;Carver*
538	0	CraftComponent_SpiteSprig	;Carver(implied)
545	0	CraftComponent_SpiteSprig	;Mistfang Hunter(implied)
546	0	CraftComponent_SpiteSprig	;Mistfang Hunter*
554	0	CraftComponent_SpiteSprig	;Warrior(implied)
555	0	CraftComponent_SpiteSprig	;Warrior*
570	0	CraftComponent_SpiteSprig	;Slagstone Elemental*
571	0	CraftComponent_SpiteSprig	;Slagstone Elemental(implied)
633	0	CraftComponent_SpiteSprig	;Heartwood Doomhound
634	0	CraftComponent_SpiteSprig	;Heartwood Doomhound
639	0	CraftComponent_SpiteSprig	;Death Blossom
640	0	CraftComponent_SpiteSprig	;Death Blossom
1027	0	CraftComponent_SpiteSprig	;Wayward Murkfly
1030	0	CraftComponent_SpiteSprig	;Wayward Murkfly
1734	0	CraftComponent_SpiteSprig	;Ironskin Slasher
1735	0	CraftComponent_SpiteSprig	;Ironskin Slasher
1736	0	CraftComponent_SpiteSprig	;Ironskin Pummeler
1737	0	CraftComponent_SpiteSprig	;Ironskin Pummeler
1739	0	CraftComponent_SpiteSprig	;Spite-Stag
1740	0	CraftComponent_SpiteSprig	;Spite-Stag
1741	0	CraftComponent_SpiteSprig	;Stout-Stag
1742	0	CraftComponent_SpiteSprig	;Stout-Stag
1762	0	CraftComponent_SpiteSprig	;Swampside Bloodfiend
1763	0	CraftComponent_SpiteSprig	;Swampside Bloodfiend
1765	0	CraftComponent_SpiteSprig	;Hulking Seacrab
1848	0	CraftComponent_SpiteSprig	;Bulwark Bogbeast
1849	0	CraftComponent_SpiteSprig	;Bulwark Bogbeast
2143	0	CraftComponent_SpiteSprig	;Pikepeal Hedgehog
2148	0	CraftComponent_SpiteSprig	;Cliffside Quillback
2149	0	CraftComponent_SpiteSprig	;Cliffside Quillback
2172	0	CraftComponent_SpiteSprig	;Bloodquill Hedgehog
2173	0	CraftComponent_SpiteSprig	;Bloodquill Hedgehog
2175	0	CraftComponent_SpiteSprig	;Stout Rocling*
2183	0	CraftComponent_SpiteSprig	;Dreamfly
2184	0	CraftComponent_SpiteSprig	;Dreamfly
2185	0	CraftComponent_SpiteSprig	;Frightfang Spibear*
2265	0	CraftComponent_SpiteSprig	;Fowl Biter
2266	0	CraftComponent_SpiteSprig	;Fowl Biter
2267	0	CraftComponent_SpiteSprig	;Flamewing
2267	0	CraftComponent_SpiteSprig	;Flamewing*
2268	0	CraftComponent_SpiteSprig	;Flamewing
2276	0	CraftComponent_SpiteSprig	;Sea Charmer*
2299	0	CraftComponent_SpiteSprig	;Mistweaver
2300	0	CraftComponent_SpiteSprig	;Mistweaver
2301	0	CraftComponent_SpiteSprig	;Hulkhog
2302	0	CraftComponent_SpiteSprig	;Hulkhog
2320	0	CraftComponent_SpiteSprig	;Seaside Needler
2322	0	CraftComponent_SpiteSprig	;Darkwood Spider
2322	0	CraftComponent_SpiteSprig	;Darkwood Spider*
2323	0	CraftComponent_SpiteSprig	;Darkwood Spider
2326	0	CraftComponent_SpiteSprig	;Slider
2327	0	CraftComponent_SpiteSprig	;Slider
2330	0	CraftComponent_SpiteSprig	;Spiked Croaker
2331	0	CraftComponent_SpiteSprig	;Spiked Croaker
2334	0	CraftComponent_SpiteSprig	;Shellback Slider
2335	0	CraftComponent_SpiteSprig	;Shellback Slider
2338	0	CraftComponent_SpiteSprig	;Dusky Attercop*
2339	0	CraftComponent_SpiteSprig	;Dusky Attercop(implied)
2352	0	CraftComponent_SpiteSprig	;Seaside Needler
2587	0	CraftComponent_SpiteSprig	;Sea Slug
2588	0	CraftComponent_SpiteSprig	;Sea Slug
2686	0	CraftComponent_SpiteSprig	;Blightbiter Spibear(implied)
2686	0	CraftComponent_SpiteSprig	;Blightbiter Spibear(implied)
2688	0	CraftComponent_SpiteSprig	;Carver(implied)
2689	0	CraftComponent_SpiteSprig	;Carver(implied)
2693	0	CraftComponent_SpiteSprig	;Warrior(implied)
2694	0	CraftComponent_SpiteSprig	;Warrior(implied)
537	0	CraftComponent_Steel	;Carver(implied)
538	0	CraftComponent_Steel	;Carver
559	0	CraftComponent_Steel	;Rhinehag(implied)
560	0	CraftComponent_Steel	;Rhinehag
626	0	CraftComponent_Steel	;Rotted Arborfink
627	0	CraftComponent_Steel	;Black Shroomie Rotbringer
